Image_ID,Original_Prediction,Corrupted_Prediction,Ground_Truth,Confidence,VSPS,TaskConsistency,TaskSuccess,VSQ
5578,3,3,3,0.9637921,0.5740826725959778,1,1,0.8223914951086044
5579,9,9,9,0.9531235,0.6143618822097778,1,1,0.8363694518804551
5580,5,5,5,0.7119735,0.8423959016799927,1,1,0.8793530672788621
5581,6,6,6,0.522929,0.5096539258956909,1,1,0.7084473744034767
5582,2,2,4,0.8005165,0.5553106665611267,1,0,0.782227572798729
5583,0,0,0,0.9999993,0.5176740884780884,1,1,0.8070694893598557
5584,0,0,0,0.9986242,0.7991511821746826,1,1,0.9193853110074998
5585,0,0,0,0.99998415,0.6791666150093079,1,1,0.8716634750366211
5586,8,8,8,0.9943399,0.7924219369888306,1,1,0.915836751461029
5587,0,0,0,0.99975294,0.43497326970100403,1,1,0.7739398986101151
5588,3,3,3,0.6614694,0.8255969285964966,1,1,0.862532651424408
5589,2,2,2,0.9999987,0.8340322971343994,1,1,0.9336126536130905
5590,4,4,4,0.99998486,0.4424983859062195,1,1,0.7769963324069977
5591,5,5,5,0.806652,0.6663544178009033,1,1,0.8278721690177917
5592,3,3,3,0.9998784,0.6888831257820129,1,1,0.8755289345979691
5593,7,7,7,0.9910812,0.5757725238800049,1,1,0.8285252541303635
5594,9,9,9,1.0,0.4593155086040497,1,1,0.7837262064218522
5595,6,6,6,0.9219684,0.4064396023750305,1,1,0.7469695299863816
5596,9,9,9,1.0,0.5234310626983643,1,1,0.809372428059578
5597,3,3,3,0.9983583,0.6700834035873413,1,1,0.8677050322294235
5598,1,1,1,0.8668387,0.50750333070755,1,1,0.776369071006775
5599,2,2,2,0.9996866,0.7376495003700256,1,1,0.8949971288442612
5600,2,2,6,0.7217609,0.5689308047294617,1,0,0.7719245046377182
5601,7,7,7,0.9999356,0.7475860118865967,1,1,0.8990215331315994
5602,4,4,4,0.99999964,0.4979298412799835,1,1,0.7991718649864197
5603,4,4,5,0.99624264,0.7663851976394653,1,0,0.9058026164770127
5604,1,1,1,0.99999976,0.4791666865348816,1,1,0.7916666328907014
5605,3,3,3,0.9990177,0.6582702994346619,1,1,0.8631116658449174
5606,7,7,7,0.9998944,0.42280036211013794,1,1,0.7690990179777146
5607,2,3,6,0.3349257,0.566344141960144,0,0,0.2935228019952774
5608,9,9,9,0.99998605,0.6202642917633057,1,1,0.8481029331684113
5609,3,3,5,0.6981627,0.5366952419281006,1,0,0.7543106347322465
5610,0,8,8,0.582428,0.4595402479171753,0,1,0.30030169486999514
5611,2,2,5,0.58160377,0.7606383562088013,1,0,0.8205760940909386
5612,8,8,8,0.999967,0.5622080564498901,1,1,0.8248766243457795
5613,5,5,5,0.6311588,0.7769812345504761,1,1,0.8370242685079575
5614,8,8,8,0.99999106,0.7596707344055176,1,1,0.903866508603096
5615,5,5,5,0.97263205,0.6620000004768372,1,1,0.8593264192342758
5616,6,6,6,0.9999939,0.6639856100082397,1,1,0.8655930250883103
5617,5,5,5,0.8450769,0.428884893655777,1,1,0.7405693501234055
5618,0,0,0,0.7463153,0.37136977910995483,1,1,0.6978109806776047
5619,8,8,8,0.99150604,0.5775786638259888,1,1,0.8293326765298844
5620,3,3,3,0.9597338,0.6860448718070984,1,1,0.8663647085428239
5621,8,8,8,0.9767204,0.5108184814453125,1,1,0.7996714681386948
5622,1,1,1,0.99999523,0.40098756551742554,1,1,0.7603940755128861
5623,8,8,8,0.9999049,0.7351356744766235,1,1,0.8940352439880371
5624,1,1,1,0.99999917,0.7239607572555542,1,1,0.8895841419696808
5625,5,5,5,0.9925748,0.6965498328208923,1,1,0.8771349012851715
5626,0,0,0,0.9999937,0.671245813369751,1,1,0.8684970617294312
5627,9,9,9,0.99999976,0.4175129532814026,1,1,0.7670051395893097
5628,1,1,8,0.52651626,0.5976091623306274,1,0,0.7443469151854516
5629,6,6,6,0.99918264,0.7554333806037903,1,1,0.9020098894834518
5630,3,3,3,0.99988663,0.52060866355896,1,1,0.8082207888364792
5631,6,6,6,0.8703406,0.6679810285568237,1,1,0.8412605345249176
5632,5,5,3,0.64997625,0.5570341348648071,1,0,0.7528089106082917
5633,4,4,4,0.99999774,0.634026050567627,1,1,0.8536099761724472
5634,4,4,4,0.9998752,0.7298294305801392,1,1,0.8919068157672883
5635,7,7,7,0.87989783,0.8097511529922485,1,1,0.8998800307512284
5636,4,4,4,0.9274709,0.7091111540794373,1,1,0.8691386461257935
5637,7,7,7,0.91976035,0.7526248097419739,1,1,0.885002002120018
5638,4,4,4,0.9999286,0.6281934380531311,1,1,0.8512631028890609
5639,3,3,3,0.970016,0.5649514198303223,1,1,0.8199837774038315
5640,3,3,2,0.6790518,0.76140296459198,1,0,0.8403715461492539
5641,4,4,4,0.99999416,0.49847322702407837,1,1,0.7993881314992906
5642,4,4,5,0.9229288,0.5052051544189453,1,0,0.7866678267717362
5643,5,5,5,0.91673577,0.4520116448402405,1,1,0.7641518086194993
5644,7,7,7,0.8986522,0.531282901763916,1,1,0.7922436058521272
5645,5,5,5,0.8771713,0.7133051156997681,1,1,0.8607563078403473
5646,4,4,4,0.981092,0.5342683792114258,1,1,0.8099257528781891
5647,5,5,5,0.84091693,0.5718176364898682,1,1,0.7969104409217835
5648,8,8,8,0.999987,0.5169572830200195,1,1,0.8067803233861923
5649,0,0,0,0.8872892,0.6381240487098694,1,1,0.8327074736356735
5650,5,5,5,0.9974826,0.401123970746994,1,1,0.7599461108446122
5651,4,4,4,1.0,0.3569414019584656,1,1,0.7427765637636186
5652,0,0,0,0.74200994,0.8106117844581604,1,1,0.8726467043161392
5653,5,5,5,0.9633827,0.4807211756706238,1,1,0.7849650144577027
5654,4,4,4,0.9852154,0.4077564477920532,1,1,0.7601456701755525
5655,3,3,3,0.9930849,0.4724045395851135,1,1,0.7875787973403932
5656,3,3,3,0.8193198,0.7514270544052124,1,1,0.8644347786903381
5657,2,2,2,0.9996822,0.27363115549087524,1,1,0.7093888968229294
5658,2,2,4,0.7844591,0.6090294122695923,1,0,0.8005035877227784
5659,2,2,2,0.9910506,0.644223153591156,1,1,0.8558993816375733
5660,9,9,9,0.9999461,0.5484694242477417,1,1,0.8193769991397858
5661,4,4,4,0.9999635,0.438590407371521,1,1,0.7754288643598557
5662,8,8,8,0.9885605,0.6731503009796143,1,1,0.866972228884697
5663,8,8,8,0.99999964,0.6540499925613403,1,1,0.8616199254989625
5664,6,6,6,0.9999883,0.4028421640396118,1,1,0.7611345291137696
5665,0,0,2,0.5306673,0.8753417730331421,1,0,0.8562701702117921
5666,6,6,6,0.9825812,0.7577980160713196,1,1,0.8996354520320893
5667,1,1,1,0.99740547,0.3855123519897461,1,1,0.7536860406398773
5668,7,7,7,1.0,0.8106930255889893,1,1,0.924277213215828
5669,0,0,0,0.9968286,0.34091681241989136,1,1,0.7357324451208115
5670,4,4,4,0.99999726,0.5978325605392456,1,1,0.8391324758529664
5671,3,3,3,0.72315943,0.5927132368087769,1,1,0.7817171871662141
5672,8,8,8,0.9999317,0.661780834197998,1,1,0.8646986722946167
5673,5,5,5,0.8896305,0.5670261383056641,1,1,0.8047365635633469
5674,9,9,9,0.9999858,0.45225417613983154,1,1,0.7808988422155381
5675,7,7,7,0.99974424,0.6715060472488403,1,1,0.8685512661933898
5676,6,6,6,0.9426776,0.4575125277042389,1,1,0.7715405374765396
5677,4,4,7,0.89342695,0.39396125078201294,1,0,0.736269897222519
5678,1,1,1,0.51841336,0.4527691602706909,1,1,0.68479033857584
5679,0,0,0,0.8914321,0.6687342524528503,1,1,0.8457801192998886
5680,2,2,2,0.9648681,0.7072199583053589,1,1,0.8758616119623184
5681,3,3,3,0.9868324,0.6541355848312378,1,1,0.8590207099914551
5682,5,5,5,0.52999353,0.6119415760040283,1,1,0.7507753401994706
5683,6,6,6,0.9998259,0.6864755153656006,1,1,0.8745553851127625
5684,7,7,7,0.98576975,0.7387104034423828,1,1,0.8926381170749664
5685,1,1,1,1.0,0.5529235005378723,1,1,0.8211694031953812
5686,6,6,6,0.9997646,0.6657065153121948,1,1,0.8662355363368988
5687,2,2,2,0.9975261,0.7005921602249146,1,1,0.8797420889139176
5688,8,8,8,0.99998987,0.7964956760406494,1,1,0.9185962468385697
5689,3,3,3,0.99999726,0.6275037527084351,1,1,0.8510009527206421
5690,7,7,7,0.7629223,0.5134555101394653,1,1,0.7579666674137115
5691,2,2,2,0.99998295,0.6635944843292236,1,1,0.8654343843460084
5692,5,5,5,0.9981623,0.8715449571609497,1,1,0.948250448703766
5693,7,7,7,0.75522256,0.7855373620986938,1,1,0.865259462594986
5694,3,3,5,0.4692559,0.45776188373565674,1,0,0.6769559323787689
5695,7,7,7,0.99879885,0.7923961877822876,1,1,0.9167182415723801
5696,7,7,7,0.9928188,0.7095514535903931,1,1,0.8823843359947205
5697,1,1,1,0.9999887,0.5923594236373901,1,1,0.8369415074586869
5698,7,7,7,0.9995882,0.3811957836151123,1,1,0.7523959577083588
5699,4,4,4,0.9999999,0.5910447835922241,1,1,0.8364178866147995
5700,3,3,3,0.99144286,0.5739566087722778,1,1,0.8278712183237076
5701,3,3,3,0.9682104,0.7174561023712158,1,1,0.880624520778656
5702,4,4,4,1.0,0.5578252077102661,1,1,0.8231300860643387
5703,0,0,0,0.64172506,0.39689743518829346,1,1,0.6871039867401123
5704,4,4,4,0.9999995,0.8237822651863098,1,1,0.9295128196477891
5705,2,2,2,0.9999205,0.5648068189620972,1,1,0.8259068310260773
5706,7,7,7,0.9979923,0.7812790870666504,1,1,0.9121100962162019
5707,0,0,0,0.99861574,0.42167192697525024,1,1,0.7683919250965119
5708,7,7,2,0.9440816,0.5767900347709656,1,0,0.8195323377847672
5709,2,2,2,0.6813579,0.6539429426193237,1,1,0.7978487581014633
5710,6,6,6,0.9999608,0.6613433361053467,1,1,0.864529499411583
5711,6,6,6,0.9999863,0.4833524525165558,1,1,0.7933382421731949
5712,2,2,2,0.9998122,0.8127315640449524,1,1,0.9250550627708436
5713,5,5,5,0.9818471,0.6716417074203491,1,1,0.8650261074304582
5714,2,2,2,0.9975172,0.6053192019462585,1,1,0.8416311323642731
5715,6,6,6,0.9939972,0.27831000089645386,1,1,0.7101234465837479
5716,0,0,0,0.81777394,0.7217310667037964,1,1,0.8522472143173219
5717,6,6,6,0.9856947,0.5258380174636841,1,1,0.8074741572141648
5718,1,1,1,0.85581315,0.6599503755569458,1,1,0.8351427853107453
5719,2,2,2,0.98661035,0.7207117080688477,1,1,0.8856067538261414
5720,9,9,9,0.99999976,0.3384942412376404,1,1,0.7353976547718049
5721,0,0,0,0.37692273,0.6163077354431152,1,1,0.7219076439738275
5722,2,2,0,0.92071867,0.5466043949127197,1,0,0.8027854949235916
5723,1,1,1,0.9997626,0.527218222618103,1,1,0.8108398169279099
5724,3,3,5,0.9253467,0.6273472309112549,1,0,0.8360082298517227
5725,5,5,5,0.9962114,0.3756844997406006,1,1,0.7495160788297653
5726,1,1,1,0.99930465,0.4025411307811737,1,1,0.7608773827552796
5727,6,6,6,0.51253253,0.6613414287567139,1,1,0.7670430824160577
5728,7,7,7,0.9999896,0.6835620999336243,1,1,0.873422771692276
5729,8,8,8,0.9402356,0.6836925148963928,1,1,0.8615241318941116
5730,4,4,5,0.5564779,0.6438817381858826,1,0,0.7688482761383058
5731,6,6,6,0.99939215,0.5539731383323669,1,1,0.8214676946401597
5732,3,3,3,0.8578045,0.6513817310333252,1,1,0.8321135908365249
5733,2,2,3,0.7054437,0.3877217173576355,1,0,0.696177425980568
5734,6,6,6,0.8696501,0.6739212274551392,1,1,0.8434985250234603
5735,0,0,0,0.80633426,0.6468214392662048,1,1,0.8199954241514207
5736,9,9,9,0.9994572,0.4140586853027344,1,1,0.7655149072408677
5737,9,9,9,0.9999814,0.3014787435531616,1,1,0.7205877751111984
5738,2,2,2,0.99981374,0.6413655281066895,1,1,0.8565089613199235
5739,2,2,2,0.99998903,0.388480007648468,1,1,0.755389815568924
5740,6,4,6,0.55206865,0.7156280875205994,0,0,0.39666496515274047
5741,1,1,1,0.9999676,0.5646365880966187,1,1,0.8258481562137604
5742,4,4,4,0.7519072,0.35847610235214233,1,1,0.6937718868255616
5743,6,6,6,0.999255,0.66631680727005,1,1,0.866377729177475
5744,2,2,2,0.99999964,0.7648614048957825,1,1,0.9059444904327393
5745,3,3,5,0.67148226,0.7079454660415649,1,0,0.8174746483564377
5746,7,7,7,0.99991786,0.7777367830276489,1,1,0.9110782951116563
5747,8,8,8,0.7252878,0.7857915759086609,1,1,0.8593741893768311
5748,8,8,8,0.99856395,0.3101325035095215,1,1,0.7237657994031906
5749,3,3,5,0.6587461,0.49072927236557007,1,0,0.7280409365892411
5750,6,6,6,0.9999778,0.6839656829833984,1,1,0.8735818356275559
5751,4,4,4,0.79415363,0.5991643667221069,1,1,0.7984964787960053
5752,3,3,3,0.6332642,0.4920159876346588,1,1,0.7234592318534852
5753,2,2,2,1.0,0.6680012941360474,1,1,0.8672005206346511
5754,3,3,3,0.89512265,0.8930696249008179,1,1,0.9362523823976517
5755,4,4,4,0.99745804,0.7023011445999146,1,1,0.8804120630025865
5756,4,4,4,1.0,0.7823911905288696,1,1,0.9129564791917801
5757,4,4,4,1.0,0.6799121499061584,1,1,0.8719648629426957
5758,8,8,8,0.99997044,0.697056770324707,1,1,0.878816795349121
5759,9,9,9,0.94968796,0.45559680461883545,1,1,0.7721763134002686
5760,2,2,2,0.9999765,0.48499011993408203,1,1,0.793991357088089
5761,6,6,6,0.99995697,0.6704253554344177,1,1,0.8681615322828293
5762,0,0,0,0.9921417,0.7908053398132324,1,1,0.9147504836320878
5763,9,9,9,0.99685895,0.7232135534286499,1,1,0.888657221198082
5764,7,7,7,1.0,0.7007801532745361,1,1,0.8803120642900467
5765,9,9,9,0.99999416,0.4838128685951233,1,1,0.7935239881277085
5766,8,8,8,0.99999297,0.6213695406913757,1,1,0.8485464185476304
5767,7,7,7,1.0,0.8214312791824341,1,1,0.9285725146532059
5768,7,7,7,1.0,0.871923565864563,1,1,0.9487694293260575
5769,3,3,3,0.99999905,0.5709290504455566,1,1,0.8283714294433594
5770,8,8,8,0.9999993,0.7384669184684753,1,1,0.8953866213560104
5771,2,2,2,0.998808,0.6964967846870422,1,1,0.8783603280782699
5772,9,9,9,1.0,0.6951856017112732,1,1,0.8780742436647415
5773,3,3,3,0.9998336,0.45747414231300354,1,1,0.7829563707113266
5774,2,2,5,0.5535459,0.7484355568885803,1,0,0.8100834056735039
5775,7,7,7,0.9986945,0.7340513467788696,1,1,0.8933594435453416
5776,5,5,5,0.9999958,0.7910506725311279,1,1,0.9164194375276566
5777,8,8,8,0.99999964,0.38949912786483765,1,1,0.7557995796203614
5778,7,7,7,0.99999774,0.854672372341156,1,1,0.9418685048818589
5779,3,3,3,0.8630931,0.44829219579696655,1,1,0.7519354909658432
5780,7,7,7,0.99999785,0.7250356674194336,1,1,0.8900138378143311
5781,0,0,0,0.9952083,0.7062967419624329,1,1,0.8815603613853455
5782,7,7,7,0.99999917,0.8186763525009155,1,1,0.9274703800678253
5783,1,1,1,0.9335073,0.5815850496292114,1,1,0.8193354815244676
5784,6,6,6,0.99999845,0.5152624845504761,1,1,0.8061046838760376
5785,2,2,2,1.0,0.5044456720352173,1,1,0.8017782717943192
5786,4,4,4,0.9998932,0.44452500343322754,1,1,0.7777886360883713
5787,0,0,0,0.79694855,0.6274526119232178,1,1,0.8103707641363145
5788,0,0,0,0.9997801,0.6673415899276733,1,1,0.8668926656246185
5789,2,2,2,0.9967349,0.8268641829490662,1,1,0.9300926625728607
5790,9,9,9,0.9999281,0.7557765245437622,1,1,0.9022962331771851
5791,8,8,8,0.9899127,0.5198696255683899,1,1,0.8059303849935532
5792,2,2,2,0.9997162,0.48990657925605774,1,1,0.795905876159668
5793,8,8,8,0.999215,0.6507105827331543,1,1,0.8601272374391555
5794,7,7,7,0.98413587,0.5513617992401123,1,1,0.8173718929290772
5795,4,4,7,0.9982204,0.7287057638168335,1,0,0.8911263793706894
5796,5,5,5,0.9765372,0.5813000798225403,1,1,0.8278274804353715
5797,5,5,5,0.9871563,0.7149478197097778,1,1,0.8834103792905807
5798,0,0,0,0.99999905,0.6907792687416077,1,1,0.8763115167617799
5799,1,1,1,0.9999881,0.4018145501613617,1,1,0.760723438858986
5800,2,2,2,0.99999857,0.7498806715011597,1,1,0.8999519884586334
5801,9,9,9,0.9996698,0.7263895273208618,1,1,0.8904897719621658
5802,6,4,6,0.6785855,0.5566617250442505,0,0,0.3583817988634109
5803,1,1,1,0.78057605,0.44785216450691223,1,1,0.7352560847997666
5804,0,0,0,0.99626946,0.5183572173118591,1,1,0.806596788764
5805,1,1,1,0.9995196,0.4610999822616577,1,1,0.7843439131975174
5806,8,8,0,0.65335333,0.7162924408912659,1,0,0.8171876430511475
5807,6,6,6,0.99998724,0.6981246471405029,1,1,0.8792473137378694
5808,3,3,5,0.88230044,0.6256955862045288,1,0,0.8267383217811585
5809,8,8,0,0.3943291,0.6956427693367004,1,0,0.7571229264140129
5810,5,5,5,0.99792504,0.7275898456573486,1,1,0.890620943903923
5811,7,7,7,0.9999882,0.862942636013031,1,1,0.945174703001976
5812,4,4,4,0.9998497,0.5582468509674072,1,1,0.823268672823906
5813,4,4,4,0.9999993,0.7082996368408203,1,1,0.8833197087049485
5814,8,8,8,0.9871006,0.8622146844863892,1,1,0.9423059940338135
5815,3,3,3,0.99799335,0.5453206896781921,1,1,0.8177269458770753
5816,3,3,5,0.53709245,0.44656020402908325,1,0,0.6860425740480424
5817,3,3,3,0.99524814,0.6438782811164856,1,1,0.8566009491682053
5818,7,7,7,0.9999305,0.5705708265304565,1,1,0.828214430809021
5819,2,2,2,0.9706142,0.6430700421333313,1,1,0.8513508528470993
5820,3,3,5,0.38400698,0.3704545795917511,1,0,0.6249832287430763
5821,8,8,8,0.92978,0.6914373636245728,1,1,0.8625309467315674
5822,3,3,3,1.0,0.5657764673233032,1,1,0.8263105899095535
5823,5,5,5,0.9999902,0.5392348766326904,1,1,0.815692001581192
5824,7,7,7,0.9999049,0.7873024940490723,1,1,0.9149019718170166
5825,3,3,3,0.97277665,0.5514357686042786,1,1,0.8151296347379685
5826,7,7,7,0.9948985,0.7242196798324585,1,1,0.8886675775051117
5827,0,0,0,0.8935728,0.7768210172653198,1,1,0.889442965388298
5828,5,5,5,0.99672556,0.5954618453979492,1,1,0.8375298500061036
5829,4,4,4,0.9999999,0.8401613235473633,1,1,0.9360645025968553
5830,3,3,5,0.9679128,0.5595530271530151,1,0,0.8174037754535676
5831,6,6,6,0.99928904,0.4987131655216217,1,1,0.7993430823087693
5832,9,9,9,0.99391866,0.3780953884124756,1,1,0.7500218957662583
5833,3,3,3,0.5825996,0.6360077261924744,1,1,0.7709230110049248
5834,5,5,5,0.7567125,0.6203992366790771,1,1,0.7995021909475327
5835,3,3,3,0.72061676,0.8255975246429443,1,1,0.8743623703718186
5836,8,8,8,0.9996798,0.6890161037445068,1,1,0.8755423992872238
5837,2,2,2,0.92924327,0.5853869915008545,1,1,0.8200034499168396
5838,4,4,4,0.99964154,0.5361883640289307,1,1,0.814403659105301
5839,6,6,2,0.8065763,0.4651781916618347,1,0,0.7473865389823914
5840,2,2,2,0.8735014,0.7110859155654907,1,1,0.8591346561908721
5841,6,6,6,0.9999162,0.7175189852714539,1,1,0.8869908332824707
5842,7,7,7,0.991424,0.7558109760284424,1,1,0.9006091952323914
5843,6,6,6,0.9906238,0.5338993668556213,1,1,0.8116844981908798
5844,0,0,0,0.99774456,0.6671872138977051,1,1,0.8664238005876541
5845,5,5,5,0.99999964,0.6993820667266846,1,1,0.8797527551651001
5846,5,5,5,0.9999809,0.5722145438194275,1,1,0.8288820058107377
5847,8,8,8,0.97830015,0.621649980545044,1,1,0.8443200320005417
5848,4,4,4,0.998643,0.7624475359916687,1,1,0.904707607626915
5849,5,5,5,0.9499007,0.6460370421409607,1,1,0.8483949512243272
5850,6,6,6,0.99972624,0.5763084292411804,1,1,0.8304686278104783
5851,1,1,1,0.9969829,0.292172908782959,1,1,0.7162657439708711
5852,3,3,3,0.9981007,0.421345978975296,1,1,0.7681585341691971
5853,5,5,5,0.9999949,0.5281823873519897,1,1,0.8112719297409058
5854,4,4,4,0.9961429,0.5735564827919006,1,1,0.8286511778831482
5855,7,7,7,0.9993648,0.783017635345459,1,1,0.9130800098180771
5856,3,3,3,0.97139996,0.60883629322052,1,1,0.8378145158290864
5857,0,0,0,0.99908245,0.5729783773422241,1,1,0.8290078461170197
5858,7,7,7,0.99999905,0.7187035083770752,1,1,0.8874812126159668
5859,2,2,2,0.7197778,0.4155271649360657,1,1,0.7101664394140244
5860,0,0,0,0.6546719,0.6499738693237305,1,1,0.790923935174942
5861,1,1,1,0.9973242,0.4600731432437897,1,1,0.7834940999746323
5862,3,3,2,0.977958,0.5489262342453003,1,0,0.8151621073484421
5863,4,4,4,1.0,0.7747998833656311,1,1,0.9099199563264847
5864,9,9,9,0.9695524,0.39086097478866577,1,1,0.7502548694610596
5865,6,6,6,0.99566406,0.5022463798522949,1,1,0.8000313669443131
5866,4,4,4,1.0,0.6050639152526855,1,1,0.8420255690813065
5867,5,5,5,0.99606496,0.40101689100265503,1,1,0.7596197545528413
5868,9,9,9,0.965149,0.7093374729156494,1,1,0.8767647951841355
5869,7,7,7,0.99669975,0.5629136562347412,1,1,0.8245054185390472
5870,7,7,7,0.9380161,0.78045654296875,1,1,0.8997858375310899
5871,6,2,6,0.4471767,0.594475507736206,0,0,0.3272255420684814
5872,7,7,7,0.88933504,0.33504927158355713,1,1,0.7118867188692093
5873,4,4,4,0.96564186,0.6374747157096863,1,1,0.8481182634830475
5874,3,3,3,0.9998379,0.5822107791900635,1,1,0.8328518897294999
5875,1,1,1,0.99999857,0.4447054862976074,1,1,0.7778819143772125
5876,6,6,6,0.9994814,0.730391263961792,1,1,0.8920527815818786
5877,9,9,9,1.0,0.3300012946128845,1,1,0.7320005208253861
5878,4,4,4,0.9989561,0.768929123878479,1,1,0.9073628723621369
5879,8,8,8,0.99999785,0.7898865938186646,1,1,0.9159542083740235
5880,0,0,0,0.9991027,0.7555500864982605,1,1,0.902040582895279
5881,3,3,3,0.74488753,0.7590734958648682,1,1,0.8526069015264511
5882,9,9,1,0.8936035,0.45023679733276367,1,0,0.7588154166936875
5883,6,4,6,0.5054246,0.5787962675094604,0,0,0.33260343223810196
5884,4,4,4,1.0,0.660680890083313,1,1,0.8642723590135575
5885,4,4,4,0.99999976,0.36546483635902405,1,1,0.7461858928203583
5886,2,2,2,0.693416,0.6290510892868042,1,1,0.790303635597229
5887,1,1,1,0.99977726,0.7621438503265381,1,1,0.9048129886388779
5888,4,4,4,0.9996623,0.44364458322525024,1,1,0.7773902893066407
5889,6,6,6,0.977014,0.454074889421463,1,1,0.7770327568054199
5890,3,3,3,0.8082811,0.5938158631324768,1,1,0.7991825759410859
5891,0,0,0,0.97082347,0.8295493721961975,1,1,0.9259844422340393
5892,8,8,8,0.9948126,0.6568596363067627,1,1,0.8617063790559769
5893,9,9,9,0.9966516,0.6818804740905762,1,1,0.8720825046300889
5894,7,7,7,0.983931,0.6749786138534546,1,1,0.8667776554822921
5895,6,6,6,0.9999708,0.7647382020950317,1,1,0.905889442563057
5896,0,0,8,0.8416135,0.5710529088973999,1,0,0.7967438608407975
5897,4,4,4,0.9999865,0.8190610408782959,1,1,0.9276217222213745
5898,8,8,8,0.99981004,0.5758398771286011,1,1,0.8302979558706284
5899,1,1,1,0.9999956,0.6570267677307129,1,1,0.862809830904007
5900,2,2,4,0.6485505,0.41212543845176697,1,0,0.6945602834224701
5901,5,5,5,0.99709964,0.6206395626068115,1,1,0.8476757556200027
5902,9,9,9,1.0,0.34841999411582947,1,1,0.739368000626564
5903,4,4,4,0.994156,0.7493901252746582,1,1,0.8985872507095337
5904,7,7,7,0.9999999,0.3046132028102875,1,1,0.7218452543020248
5905,1,1,1,0.8009934,0.4482577443122864,1,1,0.7395017713308335
5906,4,4,4,0.9999994,0.6159340143203735,1,1,0.8463734894990922
5907,5,5,5,0.8564832,0.5091859698295593,1,1,0.774971029162407
5908,2,2,3,0.84122473,0.8320446610450745,1,0,0.9010628074407578
5909,1,1,1,0.960223,0.40177637338638306,1,1,0.7527551501989365
5910,3,3,2,0.98520315,0.756649374961853,1,0,0.8997003823518753
5911,6,6,6,0.96803135,0.6067143082618713,1,1,0.8362919956445695
5912,4,4,4,0.9999994,0.5467382669448853,1,1,0.8186951905488968
5913,7,7,7,0.99999666,0.8370101451873779,1,1,0.9348033905029297
5914,1,1,1,0.99538934,0.28147822618484497,1,1,0.7116691648960114
5915,5,5,5,0.8264582,0.57673180103302,1,1,0.7959843724966049
5916,9,9,9,0.99993443,0.47137650847435,1,1,0.7885374933481217
5917,3,3,3,0.6848814,0.7712799310684204,1,1,0.8454882591962815
5918,1,1,1,1.0,0.8089800477027893,1,1,0.923592022061348
5919,4,4,4,0.9999969,0.7201264500617981,1,1,0.8880499571561813
5920,8,8,8,0.9974886,0.7425137758255005,1,1,0.8965032398700714
5921,7,7,7,0.9953246,0.8222247362136841,1,1,0.9279548197984696
5922,7,7,7,0.9997894,0.6227951049804688,1,1,0.849075934290886
5923,0,0,0,0.99999154,0.4346622824668884,1,1,0.7738632172346116
5924,4,4,4,0.9110278,0.5819430947303772,1,1,0.814982795715332
5925,3,3,3,0.9806325,0.6738402247428894,1,1,0.8656625956296922
5926,4,4,4,0.99936134,0.5581156015396118,1,1,0.8231185108423233
5927,6,6,6,0.97017485,0.7484228014945984,1,1,0.8934040993452073
5928,7,7,7,0.99995244,0.7433543801307678,1,1,0.8973322480916976
5929,7,7,7,0.9993807,0.6467907428741455,1,1,0.8585924416780473
5930,2,2,5,0.9530341,0.44513076543807983,1,0,0.7686591237783432
5931,4,4,4,0.99180096,0.6526685953140259,1,1,0.8594276279211044
5932,4,4,4,0.8705039,0.6501414775848389,1,1,0.8341573774814606
5933,4,4,4,0.99969125,0.4157251715660095,1,1,0.7662283211946488
5934,3,3,3,0.9999589,0.5687050819396973,1,1,0.8274738103151322
5935,6,6,6,0.99990225,0.46767961978912354,1,1,0.7870523005723954
5936,6,6,6,0.92236257,0.72273188829422,1,1,0.8735652714967728
5937,1,1,1,0.99999845,0.6751403212547302,1,1,0.8700558185577393
5938,9,9,9,0.9729339,0.49299299716949463,1,1,0.7917839825153351
5939,9,9,9,0.9999988,0.54729163646698,1,1,0.8189164191484452
5940,7,7,7,0.99695385,0.6051994562149048,1,1,0.8414705514907838
5941,9,9,9,0.9999684,0.5742407441139221,1,1,0.8296899825334549
5942,4,4,4,1.0,0.5380205512046814,1,1,0.8152082234621049
5943,3,3,3,0.9739603,0.5140526294708252,1,1,0.8004131138324738
5944,2,2,2,0.9896255,0.4289286136627197,1,1,0.7694965511560441
5945,9,9,9,0.99995756,0.53963303565979,1,1,0.8158447235822678
5946,8,8,8,0.77120364,0.4916284382343292,1,1,0.7508921027183533
5947,5,5,5,0.99998283,0.6733663082122803,1,1,0.8693430989980697
5948,0,0,0,0.9995845,0.7643156051635742,1,1,0.9056431412696839
5949,6,6,6,0.972889,0.48006975650787354,1,1,0.7866057008504868
5950,9,9,9,0.99999964,0.5737917423248291,1,1,0.829516625404358
5951,0,0,0,0.9999788,0.5062232613563538,1,1,0.8024850606918336
5952,9,9,9,0.99998844,0.5721123814582825,1,1,0.8288426458835603
5953,7,7,7,1.0,0.8271563053131104,1,1,0.9308625251054764
5954,8,8,8,0.9985251,0.5109596252441406,1,1,0.8040888696908951
5955,5,5,5,0.9954964,0.5356296300888062,1,1,0.8133511394262314
5956,4,4,4,0.9999933,0.6371731758117676,1,1,0.8548679322004318
5957,4,4,4,0.9999865,0.28370437026023865,1,1,0.7134790539741517
